Class	Pub_doi	Pub_title	Pub_concept	Class_short
Job Quality	10.1787/empl_outlook-2010-5-en	OECD Employment Outlook 2010 - How Good is Part-Time Work?	Full Time Job	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Average Marginal Effect	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Job Satisfaction	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Column Headers	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Unpaid Family Workers	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	YOUTH ASPIRATIONS	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	International Standard Industry Classification	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Probit Model	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Young Workers	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Current Employment Situation	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Darker Tone	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Job Characteristics	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Explanatory Variables	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Job Quality	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Additional Control Variables	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Low Skilled Occupation	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Job Satisfaction Measured	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Confidence Levels	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Medium Skilled Occupations	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Sampling Weights	Job Quality
Job Quality	10.1787/9789264285668-6-en	Youth Aspirations and the Reality of Jobs in Developing Countries - Facets of job satisfaction in developing countries	Job Facet	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Mental Ill Health	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Sickness Absence	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Mental Health Problems	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Occupational Physicians	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Mental Health	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Psychosocial Risk	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Psychosocial Work Environment	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	FIT JOB	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Sick Leave	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Long Term Sickness Absence	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Sick Employees	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Sickness Absence Rates	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Occupational Doctors	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Early Labour Market Exit	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Prevention Advisors	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Occupational Psychologists	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Workplace Conflicts	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Sickness Management	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Poor Mental Health	Job Quality
Job Quality	10.1787/9789264228283-8-en	Fit Mind, Fit Job - From workplace stress prevention to employer incentives and support for workers with mental health problems	Psychological Strain	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Labour Market Insecurity	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Life Satisfaction	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Fixed Effects Models	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Temporary Work	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Female Partner	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Temporary Jobs	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Permanent Employees	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Open Ended Contracts	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	OECD Job Quality Framework	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Temporary Employees	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Labour Market	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Temporary Contracts	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Fixed Term Contracts	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Permanent Jobs	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Male Partner	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Logistic Regression	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Random Effects Models	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Life Evaluation	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	Employment Status	Job Quality
Job Quality	10.1787/5jlz6qjsf36c-en	OECD Statistics Working Papers - Unemployment, temporary work and subjective well - being	OECD Employment Protection Legislation Indicator	Job Quality
Job Quality	10.1787/9789264278240-4-en	OECD Guidelines on Measuring the Quality of the Working Environment - Introduction: Rationale and motivation for these Guidelines	Job Strain	Job Quality
Job Quality	10.1787/9789264278240-4-en	OECD Guidelines on Measuring the Quality of the Working Environment - Introduction: Rationale and motivation for these Guidelines	Working Environment	Job Quality
Job Quality	10.1787/9789264278240-4-en	OECD Guidelines on Measuring the Quality of the Working Environment - Introduction: Rationale and motivation for these Guidelines	Compensating Wage Differentials	Job Quality
